,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
4049,23,2010-12-17,23.05,3.139,16388.5937788,16388.5937788,16388.5937788,16388.5937788,16388.5937788,132.68045159999997,5.287000000000001,0,B,114533
4050,23,2010-12-24,22.96,3.15,16388.592105985714,16388.592105985714,16388.592105985714,16388.592105985714,16388.592105985714,132.7477419,5.287000000000001,0,B,114533
4051,23,2010-12-31,19.05,3.177,16388.189861757142,16388.189861757142,16388.189861757142,16388.189861757142,16388.189861757142,132.81503229999998,5.287000000000001,1,B,114533
4052,23,2011-01-07,27.81,3.193,16389.285617514284,16389.285617514284,16389.285617514284,16389.285617514284,16389.285617514284,132.8823226,5.114,0,B,114533
4053,23,2011-01-14,18.2,3.215,16387.9257235,16387.9257235,16387.9257235,16387.9257235,16387.9257235,132.9510645,5.114,0,B,114533
4054,23,2011-01-21,15.58,3.232,16387.564930871427,16387.564930871427,16387.564930871427,16387.564930871427,16387.564930871427,133.0285161,5.114,0,B,114533
4055,23,2011-01-28,10.91,3.2430000000000003,16386.910423957142,16386.910423957142,16386.910423957142,16386.910423957142,16386.910423957142,133.1059677,5.114,0,B,114533
4056,23,2011-02-04,14.5,3.24,16387.433917057144,16387.433917057144,16387.433917057144,16387.433917057144,16387.433917057144,133.18341940000002,5.114,0,B,114533
4057,23,2011-02-11,21.52,3.255,16388.592838714285,16388.592838714285,16388.592838714285,16388.592838714285,16388.592838714285,133.260871,5.114,1,B,114533
4058,23,2011-02-18,26.6,3.263,16389.192448985716,16389.192448985716,16389.192448985716,16389.192448985716,16389.192448985716,133.3701429,5.114,0,B,114533
4059,23,2011-02-25,17.0,3.281,16387.841020414286,16387.841020414286,16387.841020414286,16387.841020414286,16387.841020414286,133.4921429,5.114,0,B,114533
4060,23,2011-03-04,20.67,3.437,16388.405020414288,16388.405020414288,16388.405020414288,16388.405020414288,16388.405020414288,133.6141429,5.114,0,B,114533
4061,23,2011-03-11,29.36,3.6,16389.68716327143,16389.68716327143,16389.68716327143,16389.68716327143,16389.68716327143,133.7361429,5.114,0,B,114533
4062,23,2011-03-18,37.28,3.634,16390.839603685712,16390.839603685712,16390.839603685712,16390.839603685712,16390.839603685712,133.8492258,5.114,0,B,114533
4063,23,2011-03-25,29.11,3.624,16389.686677414287,16389.686677414287,16389.686677414287,16389.686677414287,16389.686677414287,133.9587419,5.114,0,B,114533
4064,23,2011-04-01,29.44,3.638,16389.703894014285,16389.703894014285,16389.703894014285,16389.703894014285,16389.703894014285,134.0682581,4.7810000000000015,0,B,114533
4065,23,2011-04-08,36.74,3.72,16390.7741106,16390.7741106,16390.7741106,16390.7741106,16390.7741106,134.17777420000002,4.7810000000000015,0,B,114533
4066,23,2011-04-15,45.51,3.823,16392.056066671426,16392.056066671426,16392.056066671426,16392.056066671426,16392.056066671426,134.2784667,4.7810000000000015,0,B,114533
4067,23,2011-04-22,39.62,3.919,16391.239585714287,16391.239585714287,16391.239585714287,16391.239585714287,16391.239585714287,134.3571,4.7810000000000015,0,B,114533
4068,23,2011-04-29,54.2,3.988,16393.34353332857,16393.34353332857,16393.34353332857,16393.34353332857,16393.34353332857,134.4357333,4.7810000000000015,0,B,114533
4069,23,2011-05-06,50.07,4.078,16392.777623814287,16392.777623814287,16392.777623814287,16392.777623814287,16392.777623814287,134.51436669999998,4.7810000000000015,0,B,114533
4070,23,2011-05-13,55.12,4.095,16393.512714285716,16393.512714285716,16393.512714285716,16393.512714285716,16393.512714285716,134.593,4.7810000000000015,0,B,114533
4071,23,2011-05-20,56.67,4.101,16393.74748387143,16393.74748387143,16393.74748387143,16393.74748387143,16393.74748387143,134.6803871,4.7810000000000015,0,B,114533
4072,23,2011-05-27,63.27,4.034,16394.693253457142,16394.693253457142,16394.693253457142,16394.693253457142,16394.693253457142,134.7677742,4.7810000000000015,0,B,114533
4073,23,2011-06-03,67.21,3.973,16395.259880185713,16395.259880185713,16395.259880185713,16395.259880185713,16395.259880185713,134.85516130000002,4.7810000000000015,0,B,114533
4074,23,2011-06-10,65.23,3.924,16394.982506914286,16394.982506914286,16394.982506914286,16394.982506914286,16394.982506914286,134.94254840000002,4.7810000000000015,0,B,114533
4075,23,2011-06-17,61.06,3.873,16394.399676185716,16394.399676185716,16394.399676185716,16394.399676185716,16394.399676185716,135.0837333,4.7810000000000015,0,B,114533
4076,23,2011-06-24,63.8,3.851,16394.813895242856,16394.813895242856,16394.813895242856,16394.813895242856,16394.813895242856,135.26526669999998,4.7810000000000015,0,B,114533
4077,23,2011-07-01,65.65,3.815,16395.070828571428,16395.070828571428,16395.070828571428,16395.070828571428,16395.070828571428,135.4468,4.584,0,B,114533
4078,23,2011-07-08,69.92,3.784,16395.702333328572,16395.702333328572,16395.702333328572,16395.702333328572,16395.702333328572,135.6283333,4.584,0,B,114533
4079,23,2011-07-15,69.8,3.827,16395.71353455714,16395.71353455714,16395.71353455714,16395.71353455714,16395.71353455714,135.7837419,4.584,0,B,114533
4080,23,2011-07-22,76.74,3.882,16396.725691242857,16396.725691242857,16396.725691242857,16396.725691242857,16396.725691242857,135.8738387,4.584,0,B,114533
4081,23,2011-07-29,69.55,3.898,16395.71370507143,16395.71370507143,16395.71370507143,16395.71370507143,16395.71370507143,135.9639355,4.584,0,B,114533
4082,23,2011-08-05,69.53,3.903,16395.724433185715,16395.724433185715,16395.724433185715,16395.724433185715,16395.724433185715,136.05403230000002,4.584,0,B,114533
4083,23,2011-08-12,69.86,3.88,16395.781161285715,16395.781161285715,16395.781161285715,16395.781161285715,16395.781161285715,136.144129,4.584,0,B,114533
4084,23,2011-08-19,67.09,3.82,16395.382447,16395.382447,16395.382447,16395.382447,16395.382447,136.183129,4.584,0,B,114533
4085,23,2011-08-26,67.04,3.796,16395.376230414284,16395.376230414284,16395.376230414284,16395.376230414284,16395.376230414284,136.2136129,4.584,0,B,114533
4086,23,2011-09-02,65.33,3.784,16395.134585257143,16395.134585257143,16395.134585257143,16395.134585257143,16395.134585257143,136.24409680000002,4.584,0,B,114533
4087,23,2011-09-09,66.04,3.809,16395.386797228573,16395.386797228573,16395.386797228573,16395.386797228573,16395.386797228573,136.27458059999998,4.584,1,B,114533
4088,23,2011-09-16,60.52,3.809,16394.46107142857,16394.46107142857,16394.46107142857,16394.46107142857,16394.46107142857,136.3145,4.584,0,B,114533
4089,23,2011-09-23,57.14,3.758,16393.97842857143,16393.97842857143,16393.97842857143,16393.97842857143,16393.97842857143,136.36700000000002,4.584,0,B,114533
4090,23,2011-09-30,64.76,3.684,16395.063928571428,16395.063928571428,16395.063928571428,16395.063928571428,16395.063928571428,136.4195,4.584,0,B,114533
4091,23,2011-10-07,49.0,3.633,16392.789285714283,16392.789285714283,16392.789285714283,16392.789285714283,16392.789285714283,136.472,4.42,0,B,114533
4092,23,2011-10-14,56.79,3.583,16393.901156685715,16393.901156685715,16393.901156685715,16393.901156685715,16393.901156685715,136.5150968,4.42,0,B,114533
4093,23,2011-10-21,52.12,3.618,16393.2371106,16393.2371106,16393.2371106,16393.2371106,16393.2371106,136.50177419999997,4.42,0,B,114533
4094,23,2011-10-28,42.57,3.604,16391.868921657144,16391.868921657144,16391.868921657144,16391.868921657144,16391.868921657144,136.4884516,4.42,0,B,114533
4095,23,2011-11-04,39.18,3.5860000000000003,16391.380161285713,16391.380161285713,16391.380161285713,16391.380161285713,16391.380161285713,136.475129,4.42,0,B,114533
4096,23,2011-11-11,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,0,B,114533
4097,23,2011-11-18,45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,0,B,114533
4098,23,2011-11-25,35.23,3.536,70.24,47.47,103991.94,7.0,677.31,136.4788,4.42,1,B,114533
4099,23,2011-12-02,43.6,3.5010000000000003,6134.68,50.47,8734.68,5080.3,20441.81,136.49093330000002,4.42,0,B,114533
4100,23,2011-12-09,36.4,3.47,5491.42,12578.820278790909,611.34,4318.8,13208.67,136.50306669999998,4.42,0,B,114533
4101,23,2011-12-16,32.99,3.445,6112.33,19.18,738.38,591.22,4241.95,136.5335161,4.42,0,B,114533
4102,23,2011-12-23,27.8,3.4130000000000003,1003.58,14.2,1683.17,2.0,570.74,136.5883871,4.42,0,B,114533
4103,23,2011-12-30,22.3,3.402,3895.97,50366.6,237.87,1099.12,2573.14,136.6432581,4.42,1,B,114533
4104,23,2012-01-06,24.29,3.439,4230.07,34854.95,38.18,2408.34,3931.61,136.698129,4.261,0,B,114533
4105,23,2012-01-13,28.49,3.523,2766.24,15216.56,4.84,807.22,2273.23,136.753,4.261,0,B,114533
4106,23,2012-01-20,15.33,3.542,2437.41,4576.79,11439.133583581819,2251.32,1848.96,136.85641940000002,4.261,0,B,114533
4107,23,2012-01-27,25.71,3.568,957.2,3319.68,10974.725348972728,9.0,1709.6,136.95983869999998,4.261,0,B,114533
4108,23,2012-02-03,29.71,3.633,35688.59,6055.11,132.8,43218.61,5335.65,137.0632581,4.261,0,B,114533
4109,23,2012-02-10,26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.261,1,B,114533
4110,23,2012-02-17,27.01,3.703,8924.48,10140.32,1.88,6699.65,2236.81,137.2583103,4.261,0,B,114533
4111,23,2012-02-24,31.12,3.751,18500.67,10478.33,14415.778463945455,7541.62,7320.47,137.3411034,4.261,0,B,114533
4112,23,2012-03-02,25.91,3.827,29917.01,4311.34,32.93,23421.73,2723.0,137.4238966,4.261,0,B,114533
4113,23,2012-03-09,33.11,3.876,8575.57,1125.61,5.08,4365.63,2742.87,137.50668969999998,4.261,0,B,114533
4114,23,2012-03-16,41.19,3.867,5739.62,110.48,6.03,3380.28,838.7,137.5843871,4.261,0,B,114533
4115,23,2012-03-23,57.82,3.889,3502.06,72.5,6.97,276.39,1541.93,137.65529030000002,4.261,0,B,114533
4116,23,2012-03-30,36.71,3.921,8920.01,116.41,7.09,1010.3,3025.4,137.7261935,4.261,0,B,114533
4117,23,2012-04-06,37.43,3.957,8261.41,11836.643554254546,60.0,3647.54,3494.82,137.79709680000002,4.125,0,B,114533
4118,23,2012-04-13,41.81,4.025,4460.9,4852.66,25.17,2064.48,1879.86,137.868,4.125,0,B,114533
4119,23,2012-04-20,56.55,4.046,2438.53,6551.03,30.84,502.31,4874.16,137.9230667,4.125,0,B,114533
4120,23,2012-04-27,44.62,4.023,2622.72,1325.48,27.04,2.0,2132.69,137.9781333,4.125,0,B,114533
4121,23,2012-05-04,45.88,3.991,9941.93,12048.280836363636,99.93,4899.79,2841.41,138.0332,4.125,0,B,114533
4122,23,2012-05-11,52.9,3.947,8839.9,11573.706387881817,58.82,1419.42,2237.57,138.0882667,4.125,0,B,114533
4123,23,2012-05-18,58.42,3.899,9364.2,11465.427325509092,104.01,516.81,1374.13,138.10658059999997,4.125,0,B,114533
4124,23,2012-05-25,66.43,3.85,7101.14,11444.19501759091,246.45,1017.09,2752.95,138.1101935,4.125,0,B,114533
4125,23,2012-06-01,66.22,3.798,4238.85,92.2,61.64,1401.23,2312.38,138.11380649999998,4.125,0,B,114533
4126,23,2012-06-08,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.11741940000002,4.125,0,B,114533
4127,23,2012-06-15,64.73,3.683,4810.62,442.3,41.03,1361.6,2213.38,138.12953330000002,4.125,0,B,114533
4128,23,2012-06-22,71.82,3.629,5810.83,658.1,8.28,2064.37,5454.93,138.1629,4.125,0,B,114533
4129,23,2012-06-29,64.23,3.577,2621.06,199.8,10892.7125697,343.88,1888.97,138.1962667,4.125,0,B,114533
4130,23,2012-07-06,70.86,3.5380000000000003,6918.05,103.8,26.79,6112.89,5184.17,138.22963330000002,4.1560000000000015,0,B,114533
4131,23,2012-07-13,69.19,3.5610000000000004,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.1560000000000015,0,B,114533
4132,23,2012-07-20,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.1560000000000015,0,B,114533
4133,23,2012-07-27,69.31,3.701,3050.22,205.08,7.05,3797.44,3275.95,138.2033871,4.1560000000000015,0,B,114533
4134,23,2012-08-03,71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,138.17358059999998,4.1560000000000015,0,B,114533
4135,23,2012-08-10,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.1560000000000015,0,B,114533
4136,23,2012-08-17,69.97,3.84,2665.76,33.79,50.4,1135.93,3513.48,138.1857097,4.1560000000000015,0,B,114533
4137,23,2012-08-24,64.63,3.874,3082.87,134.11,55.0,5325.05,5906.69,138.2814516,4.1560000000000015,0,B,114533
4138,23,2012-08-31,68.34,3.884,17318.35,23.29,118.36,4812.58,3030.79,138.3771935,4.1560000000000015,0,B,114533
4139,23,2012-09-07,66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,138.4729355,4.1560000000000015,1,B,114533
4140,23,2012-09-14,61.37,3.988,5186.12,11717.9383,21.5,990.89,7934.73,138.5673,4.1560000000000015,0,B,114533
4141,23,2012-09-21,56.8,4.056,7503.68,200.82,10.5,1993.04,6412.69,138.6534,4.1560000000000015,0,B,114533
4142,23,2012-09-28,53.71,4.018,4330.13,60.55,4.72,2646.89,3369.45,138.7395,4.1560000000000015,0,B,114533
4143,23,2012-10-05,56.65,4.027,5347.45,11431.597054545455,6.73,2506.49,3127.25,138.8256,4.145,0,B,114533
4144,23,2012-10-12,48.1,4.029,1557.1,11166.040518181819,1.12,998.46,5518.58,138.9117,4.145,0,B,114533
4145,23,2012-10-19,47.89,4.0,1134.33,10764.326237536363,2.15,625.26,1894.98,138.8336129,4.145,0,B,114533
4146,23,2012-10-26,50.56,3.917,4782.75,124.72,118.91,1316.96,738.09,138.7281613,4.145,0,B,114533
4147,23,2012-11-02,51.88,3.817,10193.06,15530.99,101.46,7331.85,3121.88,138.62270969999997,4.145,0,B,114533
4148,23,2012-11-09,33.21,3.792,6666.07,12333.44,55.46,378.43,1535.97,138.5172581,4.145,0,B,114533
4149,23,2012-11-16,39.49,3.754,12248.53,2087.92,97.9,924.92,4618.61,138.4473,4.145,0,B,114533
4150,23,2012-11-23,33.44,3.727,1175.67,4.55,130129.11,479.96,2481.14,138.4246667,4.145,1,B,114533
4151,23,2012-11-30,28.25,3.713,3561.58,11947.331821209089,6164.44,118.48,6845.64,138.4020333,4.145,0,B,114533
4152,23,2012-12-07,35.02,3.679,9753.23,12982.988490909092,368.0,2161.12,15793.3,138.3794,4.145,0,B,114533
4153,23,2012-12-14,33.4,3.639,3274.65,10867.895686218182,566.0,4.88,965.77,138.3685484,4.145,0,B,114533
4154,23,2012-12-21,31.44,3.574,3950.75,91.42,319.49,6.0,2045.31,138.4283871,4.145,0,B,114533
4155,23,2012-12-28,22.04,3.56,13285.54,28922.45,274.02,143.69,1233.63,138.4882258,4.145,1,B,114533
4156,23,2013-01-04,12.27,3.577,2827.22,42920.21,104.62,8.0,5590.76,138.5480645,3.932,0,B,114533
4157,23,2013-01-11,26.3,3.595,2680.8,31738.61,21.8,26.82,2753.57,138.60790319999998,3.932,0,B,114533
4158,23,2013-01-18,30.33,3.593,8812.89,8287.62,4.36,1783.08,1446.42,138.67016130000002,3.932,0,B,114533
4159,23,2013-01-25,12.05,3.579,1857.58,2675.46,0.2,240.9,1186.84,138.73338710000002,3.932,0,B,114533
4160,23,2013-02-01,22.1,3.608,26536.25,1716.26,74.1,49781.21,1938.48,138.7966129,3.932,0,B,114533
4161,23,2013-02-08,14.94,3.755,77017.24,407.32,453.2,49809.3,4834.74,138.85983869999998,3.932,1,B,114533
4162,23,2013-02-15,25.39,3.807,-563.9,2825.54,21.0,5510.21,4677.39,138.9004286,3.932,0,B,114533
4163,23,2013-02-22,20.86,3.866,14956.07,6109.29,6.58,2330.31,2469.24,138.88442859999998,3.932,0,B,114533
4164,23,2013-03-01,32.68,3.885,2573.35,1388.9,0.4,28.0,1979.19,138.8684286,3.932,0,B,114533
4165,23,2013-03-08,28.49,3.868,24141.13,168.8,29.03,12336.26,2166.83,138.8524286,3.932,0,B,114533
4166,23,2013-03-15,34.45,3.843,6873.63,11527.198615836363,9.44,4308.41,870.62,138.85977419999998,3.932,0,B,114533
4167,23,2013-03-22,23.83,3.819,9906.33,11810.140589445455,1276.0,2520.51,1482.2,138.92548390000002,3.932,0,B,114533
4168,23,2013-03-29,34.55,3.796,6361.04,12472.66491935,1031.38,12472.66491935,2596.96,138.9911935,3.932,0,B,114533
4169,23,2013-04-05,35.96,3.772,15085.79,4569.13,185.91,2067.42,2092.26,139.0569032,3.684,0,B,114533
4170,23,2013-04-12,39.54,3.723,3351.11,4315.25,73.52,1882.0,1737.99,139.1226129,3.684,0,B,114533
4171,23,2013-04-19,46.36,3.678,4078.28,774.31,88.0,10930.612237536365,547.3,139.1226129,3.684,0,B,114533
4172,23,2013-04-26,44.03,3.626,935.55,10673.518419354545,123.83,144.15,1458.71,139.1226129,3.684,0,B,114533
4173,23,2013-05-03,56.61,3.6010000000000004,10960.27,20.94,39.58,5578.26,1542.6,13275.786100000001,13275.786100000001,0,B,114533
4174,23,2013-05-10,62.17,3.603,5152.32,148.88,71.44,910.25,8014.64,12891.9303,12891.9303,0,B,114533
4175,23,2013-05-17,51.72,3.63,7354.81,120.0,20.0,2070.33,2859.78,12703.627,12703.627,0,B,114533
4176,23,2013-05-24,59.75,3.654,4187.73,57.14,527.95,1874.86,3288.77,12455.5854,12455.5854,0,B,114533
4177,23,2013-05-31,55.99,3.668,3016.57,232.92,118.16,4.88,707.44,11869.5628,11869.5628,0,B,114533
4178,23,2013-06-07,62.51,3.66,10347.04,939.37,133.54,7627.09,5152.24,13882.145,13882.145,0,B,114533
4179,23,2013-06-14,58.89,3.667,7423.05,752.05,536.11,4270.64,1522.39,12912.279700000001,12912.279700000001,0,B,114533
4180,23,2013-06-21,61.09,3.673,3060.07,664.15,371.32,3959.1,2665.07,12534.0473,12534.0473,0,B,114533
4181,23,2013-06-28,71.56,3.673,7797.94,801.91,15188.274777777777,7134.79,6328.6,15188.274777777777,15188.274777777777,0,B,114533
4182,23,2013-07-05,71.7,3.643,13470.41,3153.08,641.03,9606.81,1756.07,14325.8743,14325.8743,0,B,114533
4183,23,2013-07-12,72.85,3.645,5400.9,3007.75,92.3,4927.28,1570.41,12963.1135,12963.1135,0,B,114533
4184,23,2013-07-19,76.37,3.803,2012.07,2048.49,383.62,367.34,3116.46,12256.4153,12256.4153,0,B,114533
4185,23,2013-07-26,66.54,3.879,150.46,1764.66,191.56,5.92,493.85,11723.286900000001,11723.286900000001,0,B,114533
4186,24,2010-02-05,22.43,2.954,29144.033986171427,29144.033986171427,29144.033986171427,29144.033986171427,29144.033986171427,131.52790320000003,8.326,0,A,203819
4187,24,2010-02-12,25.94,2.94,29144.684658985712,29144.684658985712,29144.684658985712,29144.684658985712,29144.684658985712,131.5866129,8.326,1,A,203819
4188,24,2010-02-19,31.05,2.909,29145.27457142857,29145.27457142857,29145.27457142857,29145.27457142857,29145.27457142857,131.637,8.326,0,A,203819
4189,24,2010-02-26,33.98,2.91,29145.700285714287,29145.700285714287,29145.700285714287,29145.700285714287,29145.700285714287,131.686,8.326,0,A,203819
4190,24,2010-03-05,36.73,2.919,29146.101428571426,29146.101428571426,29146.101428571426,29146.101428571426,29146.101428571426,131.735,8.326,0,A,203819
4191,24,2010-03-12,42.31,2.938,29146.908285714286,29146.908285714286,29146.908285714286,29146.908285714286,29146.908285714286,131.784,8.326,0,A,203819
4192,24,2010-03-19,46.09,2.96,29147.457184328574,29147.457184328574,29147.457184328574,29147.457184328574,29147.457184328574,131.8242903,8.326,0,A,203819
4193,24,2010-03-26,48.87,2.963,29147.860304142854,29147.860304142854,29147.860304142854,29147.860304142854,29147.860304142854,131.863129,8.326,0,A,203819
4194,24,2010-04-02,45.22,2.957,29147.327138242857,29147.327138242857,29147.327138242857,29147.327138242857,29147.327138242857,131.9019677,8.211,0,A,203819
4195,24,2010-04-09,62.06,2.992,29149.74340092857,29149.74340092857,29149.74340092857,29149.74340092857,29149.74340092857,131.9408065,8.211,0,A,203819
4196,24,2010-04-16,51.08,3.01,29148.18312857143,29148.18312857143,29148.18312857143,29148.18312857143,29148.18312857143,131.9809,8.211,0,A,203819
4197,24,2010-04-23,51.07,3.0210000000000004,29148.1892381,29148.1892381,29148.1892381,29148.1892381,29148.1892381,132.0226667,8.211,0,A,203819
4198,24,2010-04-30,51.48,3.042,29148.256776185714,29148.256776185714,29148.256776185714,29148.256776185714,29148.256776185714,132.0644333,8.211,0,A,203819
4199,24,2010-05-07,66.65,3.095,29150.437457142856,29150.437457142856,29150.437457142856,29150.437457142856,29150.437457142856,132.1062,8.211,0,A,203819
4200,24,2010-05-14,51.31,3.112,29148.255018428572,29148.255018428572,29148.255018428572,29148.255018428572,29148.255018428572,132.152129,8.211,0,A,203819
4201,24,2010-05-21,60.44,3.096,29149.56714747143,29149.56714747143,29149.56714747143,29149.56714747143,29149.56714747143,132.2230323,8.211,0,A,203819
4202,24,2010-05-28,69.59,3.0460000000000003,29150.8772765,29150.8772765,29150.8772765,29150.8772765,29150.8772765,132.2939355,8.211,0,A,203819
4203,24,2010-06-04,71.99,3.006,29151.224548385715,29151.224548385715,29151.224548385715,29151.224548385715,29151.224548385715,132.3648387,8.211,0,A,203819
4204,24,2010-06-11,64.84,2.972,29150.208391699998,29150.208391699998,29150.208391699998,29150.208391699998,29150.208391699998,132.4357419,8.211,0,A,203819
4205,24,2010-06-18,67.17,2.942,29150.542333328573,29150.542333328573,29150.542333328573,29150.542333328573,29150.542333328573,132.47333329999998,8.211,0,A,203819
4206,24,2010-06-25,74.9,2.958,29151.65237142857,29151.65237142857,29151.65237142857,29151.65237142857,29151.65237142857,132.4976,8.211,0,A,203819
4207,24,2010-07-02,71.12,2.958,29151.102409528572,29151.102409528572,29151.102409528572,29151.102409528572,29151.102409528572,132.5218667,8.117,0,A,203819
4208,24,2010-07-09,79.05,2.94,29152.236161899997,29152.236161899997,29152.236161899997,29152.236161899997,29152.236161899997,132.54613329999998,8.117,0,A,203819
4209,24,2010-07-16,76.56,2.9330000000000003,29151.882396314286,29151.882396314286,29151.882396314286,29151.882396314286,29151.882396314286,132.5667742,8.117,0,A,203819
4210,24,2010-07-23,75.27,2.924,29151.699082942858,29151.699082942858,29151.699082942858,29151.699082942858,29151.699082942858,132.5825806,8.117,0,A,203819
4211,24,2010-07-30,75.91,2.932,29151.79391244286,29151.79391244286,29151.79391244286,29151.79391244286,29151.79391244286,132.5983871,8.117,0,A,203819
4212,24,2010-08-06,74.54,2.942,29151.601884785716,29151.601884785716,29151.601884785716,29151.601884785716,29151.601884785716,132.6141935,8.117,0,A,203819
4213,24,2010-08-13,74.17,2.923,29151.54857142857,29151.54857142857,29151.54857142857,29151.54857142857,29151.54857142857,132.63,8.117,0,A,203819
4214,24,2010-08-20,72.17,2.9130000000000003,29151.265944699997,29151.265944699997,29151.265944699997,29151.265944699997,29151.265944699997,132.6616129,8.117,0,A,203819
4215,24,2010-08-27,67.0,2.885,29150.5278894,29150.5278894,29150.5278894,29150.5278894,29150.5278894,132.6932258,8.117,0,A,203819
4216,24,2010-09-03,73.52,2.86,29151.46026267143,29151.46026267143,29151.46026267143,29151.46026267143,29151.46026267143,132.72483870000002,8.117,0,A,203819
4217,24,2010-09-10,67.11,2.837,29150.688635942857,29150.688635942857,29150.688635942857,29150.688635942857,29150.688635942857,132.7564516,8.117,1,A,203819
4218,24,2010-09-17,60.31,2.846,29149.577152385715,29149.577152385715,29149.577152385715,29149.577152385715,29149.577152385715,132.76706670000002,8.117,0,A,203819
4219,24,2010-09-24,64.3,2.837,29150.14513332857,29150.14513332857,29150.14513332857,29150.14513332857,29150.14513332857,132.76193329999998,8.117,0,A,203819
4220,24,2010-10-01,66.88,2.84,29150.53597142857,29150.53597142857,29150.53597142857,29150.53597142857,29150.53597142857,132.7568,8.275,0,A,203819
4221,24,2010-10-08,54.82,2.903,29148.821380957143,29148.821380957143,29148.821380957143,29148.821380957143,29148.821380957143,132.75166670000002,8.275,0,A,203819
4222,24,2010-10-15,52.83,2.999,29148.55247925714,29148.55247925714,29148.55247925714,29148.55247925714,29148.55247925714,132.7633548,8.275,0,A,203819
4223,24,2010-10-22,48.69,3.049,29147.975870971426,29147.975870971426,29147.975870971426,29147.975870971426,29147.975870971426,132.8170968,8.275,0,A,203819
4224,24,2010-10-29,57.29,3.055,29149.212976957144,29149.212976957144,29149.212976957144,29149.212976957144,29149.212976957144,132.8708387,8.275,0,A,203819
4225,24,2010-11-05,42.2,3.049,29147.064082942856,29147.064082942856,29147.064082942856,29147.064082942856,29147.064082942856,132.92458059999998,8.275,0,A,203819
4226,24,2010-11-12,41.76,3.065,29147.011188942855,29147.011188942855,29147.011188942855,29147.011188942855,29147.011188942855,132.9783226,8.275,0,A,203819
4227,24,2010-11-19,45.63,3.138,29147.565742857143,29147.565742857143,29147.565742857143,29147.565742857143,29147.565742857143,132.9172,8.275,0,A,203819
4228,24,2010-11-26,41.92,3.1860000000000004,29147.17399047143,29147.17399047143,29147.17399047143,29147.17399047143,29147.17399047143,132.8369333,8.275,1,A,203819
4229,24,2010-12-03,37.08,3.2,29146.3302381,29146.3302381,29146.3302381,29146.3302381,29146.3302381,132.7566667,8.275,0,A,203819
4230,24,2010-12-10,27.11,3.255,29144.902342857145,29144.902342857145,29144.902342857145,29144.902342857145,29144.902342857145,132.6764,8.275,0,A,203819
4231,24,2010-12-17,27.99,3.301,29145.035207371428,29145.035207371428,29145.035207371428,29145.035207371428,29145.035207371428,132.68045159999997,8.275,0,A,203819
4232,24,2010-12-24,27.74,3.309,29145.010248842857,29145.010248842857,29145.010248842857,29145.010248842857,29145.010248842857,132.7477419,8.275,0,A,203819
4233,24,2010-12-31,25.9,3.3360000000000003,29144.9037189,29144.9037189,29144.9037189,29144.9037189,29144.9037189,132.81503229999998,8.275,1,A,203819
4234,24,2011-01-07,30.72,3.3510000000000004,29145.457903228573,29145.457903228573,29145.457903228573,29145.457903228573,29145.457903228573,132.8823226,8.252,0,A,203819
4235,24,2011-01-14,22.41,3.367,29144.282866357145,29144.282866357145,29144.282866357145,29144.282866357145,29144.282866357145,132.9510645,8.252,0,A,203819
4236,24,2011-01-21,23.69,3.391,29144.480216585715,29144.480216585715,29144.480216585715,29144.480216585715,29144.480216585715,133.0285161,8.252,0,A,203819
4237,24,2011-01-28,17.91,3.402,29143.667138242858,29143.667138242858,29143.667138242858,29143.667138242858,29143.667138242858,133.1059677,8.252,0,A,203819
4238,24,2011-02-04,23.83,3.4,29144.523631342858,29144.523631342858,29144.523631342858,29144.523631342858,29144.523631342858,133.18341940000002,8.252,0,A,203819
4239,24,2011-02-11,26.51,3.4160000000000004,29145.06269585714,29145.06269585714,29145.06269585714,29145.06269585714,29145.06269585714,133.260871,8.252,1,A,203819
4240,24,2011-02-18,34.04,3.42,29146.0117347,29146.0117347,29146.0117347,29146.0117347,29146.0117347,133.3701429,8.252,0,A,203819
4241,24,2011-02-25,26.09,3.452,29144.898020414286,29144.898020414286,29144.898020414286,29144.898020414286,29144.898020414286,133.4921429,8.252,0,A,203819
4242,24,2011-03-04,31.36,3.605,29145.690163271425,29145.690163271425,29145.690163271425,29145.690163271425,29145.690163271425,133.6141429,8.252,0,A,203819
4243,24,2011-03-11,39.51,3.752,29146.892877557144,29146.892877557144,29146.892877557144,29146.892877557144,29146.892877557144,133.7361429,8.252,0,A,203819
4244,24,2011-03-18,43.39,3.796,29147.469603685717,29147.469603685717,29147.469603685717,29147.469603685717,29147.469603685717,133.8492258,8.252,0,A,203819
